,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称
3680,2025-04-11,000985,中证全指,CSI All Share,601929,吉视传媒,"JISHI MEDIA CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3681,2025-04-11,000985,中证全指,CSI All Share,601933,永辉超市,Yonghui Superstores Co Ltd,上海证券交易所,Shanghai Stock Exchange
3682,2025-04-11,000985,中证全指,CSI All Share,601939,建设银行,China Construction Bank,上海证券交易所,Shanghai Stock Exchange
3683,2025-04-11,000985,中证全指,CSI All Share,601949,中国出版,"China Publishing & Media Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3684,2025-04-11,000985,中证全指,CSI All Share,601952,苏垦农发,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3685,2025-04-11,000985,中证全指,CSI All Share,601956,东贝集团,"Hubei Donper Electromechanical Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3686,2025-04-11,000985,中证全指,CSI All Share,601958,金钼股份,Jinduicheng Molybdenum Co Ltd,上海证券交易所,Shanghai Stock Exchange
3687,2025-04-11,000985,中证全指,CSI All Share,601963,重庆银行,"BANK OF CHONGQING CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3688,2025-04-11,000985,中证全指,CSI All Share,601965,中国汽研,"China Automotive Engineering Research Institute Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3689,2025-04-11,000985,中证全指,CSI All Share,601966,玲珑轮胎,"Shandong Linglong Tyre Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3690,2025-04-11,000985,中证全指,CSI All Share,601968,宝钢包装,SHANGHAI BAOSTEEL PACKAGING COMPANY LTD.,上海证券交易所,Shanghai Stock Exchange
3691,2025-04-11,000985,中证全指,CSI All Share,601969,海南矿业,"Hainan Mining Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3692,2025-04-11,000985,中证全指,CSI All Share,601975,招商南油,Nanjing Tanker Corporation,上海证券交易所,Shanghai Stock Exchange
3693,2025-04-11,000985,中证全指,CSI All Share,601985,中国核电,"China National Nuclear Power Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3694,2025-04-11,000985,中证全指,CSI All Share,601988,中国银行,Bank of China Ltd,上海证券交易所,Shanghai Stock Exchange
3695,2025-04-11,000985,中证全指,CSI All Share,601989,中国重工,China Shipbuilding Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange
3696,2025-04-11,000985,中证全指,CSI All Share,601990,南京证券,"Nanjing Securities Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3697,2025-04-11,000985,中证全指,CSI All Share,601991,大唐发电,"Datang International Power Generation Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3698,2025-04-11,000985,中证全指,CSI All Share,601992,金隅集团,BBMG Corporation,上海证券交易所,Shanghai Stock Exchange
3699,2025-04-11,000985,中证全指,CSI All Share,601995,中金公司,China International Capital Corporation Limited,上海证券交易所,Shanghai Stock Exchange
3700,2025-04-11,000985,中证全指,CSI All Share,601996,丰林集团,Guangxi Fenglin Wood Industry Group Co Ltd,上海证券交易所,Shanghai Stock Exchange
3701,2025-04-11,000985,中证全指,CSI All Share,601997,贵阳银行,"Bank of Guiyang Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3702,2025-04-11,000985,中证全指,CSI All Share,601998,中信银行,China Citic Bank Corporation Limited,上海证券交易所,Shanghai Stock Exchange
3703,2025-04-11,000985,中证全指,CSI All Share,601999,出版传媒,Northern United Publishing & Media (Group) Company Limited,上海证券交易所,Shanghai Stock Exchange
3704,2025-04-11,000985,中证全指,CSI All Share,603000,人民网,"People.cn CO.,LTD",上海证券交易所,Shanghai Stock Exchange
3705,2025-04-11,000985,中证全指,CSI All Share,603001,奥康国际,"ZheJiang AoKang Shoes Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3706,2025-04-11,000985,中证全指,CSI All Share,603002,宏昌电子,EPOXY BASE ELECTRONIC MATERIAL CORPORATION LIMITED,上海证券交易所,Shanghai Stock Exchange
3707,2025-04-11,000985,中证全指,CSI All Share,603004,鼎龙科技,"Zhejiang Dragon Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3708,2025-04-11,000985,中证全指,CSI All Share,603005,晶方科技,"China Wafer Level CSP Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3709,2025-04-11,000985,中证全指,CSI All Share,603006,联明股份,"Shanghai Lianming Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3710,2025-04-11,000985,中证全指,CSI All Share,603008,喜临门,"Xilinmen Furniture Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3711,2025-04-11,000985,中证全指,CSI All Share,603009,北特科技,"SHANGHAI BEITE TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3712,2025-04-11,000985,中证全指,CSI All Share,603010,万盛股份,"Zhejiang Wansheng Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3713,2025-04-11,000985,中证全指,CSI All Share,603011,合锻智能,"Hefei Metalforming Intelligent Manufacturing Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3714,2025-04-11,000985,中证全指,CSI All Share,603012,创力集团,"Shanghai Chuangli Group CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3715,2025-04-11,000985,中证全指,CSI All Share,603013,亚普股份,"YAPP Automotive Systems Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3716,2025-04-11,000985,中证全指,CSI All Share,603015,弘讯科技,"NINGBO TECHMATION CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3717,2025-04-11,000985,中证全指,CSI All Share,603016,新宏泰,"Wuxi New Hongtai Electrical Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3718,2025-04-11,000985,中证全指,CSI All Share,603017,中衡设计,"ARTS Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3719,2025-04-11,000985,中证全指,CSI All Share,603018,华设集团,"China DesignGroupCo.,Ltd",上海证券交易所,Shanghai Stock Exchange
3720,2025-04-11,000985,中证全指,CSI All Share,603019,中科曙光,"Dawning Information Industry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3721,2025-04-11,000985,中证全指,CSI All Share,603020,爱普股份,"Apple Flavor & Fragrance Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3722,2025-04-11,000985,中证全指,CSI All Share,603021,山东华鹏,"SHANDONG HUAPENG GLASS CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3723,2025-04-11,000985,中证全指,CSI All Share,603022,新通联,"Shanghai Xintonglian Packaging Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3724,2025-04-11,000985,中证全指,CSI All Share,603025,大豪科技,Beijing Dahao Technology Corporation Limited,上海证券交易所,Shanghai Stock Exchange
3725,2025-04-11,000985,中证全指,CSI All Share,603026,石大胜华,"Shida Shinghwa Advanced Material Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3726,2025-04-11,000985,中证全指,CSI All Share,603027,千禾味业,"QIANHE CONDIMENT AND FOOD CO., LTD",上海证券交易所,Shanghai Stock Exchange
3727,2025-04-11,000985,中证全指,CSI All Share,603028,赛福天,"Jiangsu Safety Wire Rope Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3728,2025-04-11,000985,中证全指,CSI All Share,603029,天鹅股份,"ShanDong Swan Cotton Industrial Machinery Stock Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3729,2025-04-11,000985,中证全指,CSI All Share,603030,全筑股份,"SHANGHAI TRENDZONE HOLDING GROUP CO., LTD",上海证券交易所,Shanghai Stock Exchange
3730,2025-04-11,000985,中证全指,CSI All Share,603031,安孚科技,"Anhui Anfu Battery Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3731,2025-04-11,000985,中证全指,CSI All Share,603032,德新科技,"Delixi New Energy Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3732,2025-04-11,000985,中证全指,CSI All Share,603033,三维股份,"Zhejiang Sanwei Rubber Item Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3733,2025-04-11,000985,中证全指,CSI All Share,603035,常熟汽饰,"Jiangsu Changshu Automotive Trim Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3734,2025-04-11,000985,中证全指,CSI All Share,603036,如通股份,"Jiangsu Rutong Petro-Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3735,2025-04-11,000985,中证全指,CSI All Share,603037,凯众股份,"Shanghai Carthane Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3736,2025-04-11,000985,中证全指,CSI All Share,603038,华立股份,"HUALI INDUSTRIES CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3737,2025-04-11,000985,中证全指,CSI All Share,603039,泛微网络,"Weaver Network Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3738,2025-04-11,000985,中证全指,CSI All Share,603040,新坐标,"Hangzhou XZB Tech Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3739,2025-04-11,000985,中证全指,CSI All Share,603041,美思德,"Jiangsu Maysta Chemical Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3740,2025-04-11,000985,中证全指,CSI All Share,603042,华脉科技,"Nanjing Huamai Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3741,2025-04-11,000985,中证全指,CSI All Share,603043,广州酒家,"GUANGZHOU RESTAURANT GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3742,2025-04-11,000985,中证全指,CSI All Share,603045,福达合金,"Fuda Alloy Materials Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3743,2025-04-11,000985,中证全指,CSI All Share,603048,浙江黎明,"Zhejiang Liming Intelligent Manufacturing Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3744,2025-04-11,000985,中证全指,CSI All Share,603050,科林电气,"ShiJiaZhuang Kelin Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3745,2025-04-11,000985,中证全指,CSI All Share,603051,鹿山新材,"Guangzhou Lushan New Materials Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3746,2025-04-11,000985,中证全指,CSI All Share,603052,可川科技,"Suzhou K-Hiragawa Electronic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3747,2025-04-11,000985,中证全指,CSI All Share,603053,成都燃气,"Chengdu Gas Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3748,2025-04-11,000985,中证全指,CSI All Share,603055,台华新材,"ZHE JIANG TAIHUA NEW MATERIAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3749,2025-04-11,000985,中证全指,CSI All Share,603056,德邦股份,"DEPPON LOGISTICS Co., LTD.",上海证券交易所,Shanghai Stock Exchange
3750,2025-04-11,000985,中证全指,CSI All Share,603057,紫燕食品,"Shanghai Ziyan Foods Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3751,2025-04-11,000985,中证全指,CSI All Share,603058,永吉股份,"Yongji Printing Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3752,2025-04-11,000985,中证全指,CSI All Share,603059,倍加洁,"Perfect Group Corp., Ltd",上海证券交易所,Shanghai Stock Exchange
3753,2025-04-11,000985,中证全指,CSI All Share,603060,国检集团,"China Building Material Test & Certification Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3754,2025-04-11,000985,中证全指,CSI All Share,603061,金海通,"JHT Design Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3755,2025-04-11,000985,中证全指,CSI All Share,603062,麦加芯彩,MEGA P&C Advanced Materials (Shanghai) Company Limited,上海证券交易所,Shanghai Stock Exchange
3756,2025-04-11,000985,中证全指,CSI All Share,603063,禾望电气,"Shenzhen Hopewind Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3757,2025-04-11,000985,中证全指,CSI All Share,603065,宿迁联盛,"Suqian Unitech Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange
3758,2025-04-11,000985,中证全指,CSI All Share,603066,音飞储存,"Nanjing Inform Storage Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3759,2025-04-11,000985,中证全指,CSI All Share,603067,振华股份,"HubeiZhenhuaChemicalCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3760,2025-04-11,000985,中证全指,CSI All Share,603068,博通集成,Beken Corporation,上海证券交易所,Shanghai Stock Exchange
3761,2025-04-11,000985,中证全指,CSI All Share,603069,海汽集团,"Hainan Haiqi Transportation Group Co.,LTD.",上海证券交易所,Shanghai Stock Exchange
3762,2025-04-11,000985,中证全指,CSI All Share,603070,万控智造,"Wecome Intelligent Manufacturing Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3763,2025-04-11,000985,中证全指,CSI All Share,603071,物产环能,"ZJMI Environmental Energy Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3764,2025-04-11,000985,中证全指,CSI All Share,603073,彩蝶实业,"ZHEJIANG CADY INDUSTRY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3765,2025-04-11,000985,中证全指,CSI All Share,603075,热威股份,"Hangzhou Heatwell Electric Heating Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3766,2025-04-11,000985,中证全指,CSI All Share,603076,乐惠国际,"Ningbo Lehui International Engineering Equipment Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3767,2025-04-11,000985,中证全指,CSI All Share,603077,和邦生物,"Sichuan Hebang Biotechnology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3768,2025-04-11,000985,中证全指,CSI All Share,603078,江化微,"JIANGYIN JIANGHUA MICROELECTRONICS MATERIALS CO., LTD",上海证券交易所,Shanghai Stock Exchange
3769,2025-04-11,000985,中证全指,CSI All Share,603079,圣达生物,"ZHEJIANG SHENGDA BIO-PHARM CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3770,2025-04-11,000985,中证全指,CSI All Share,603080,新疆火炬,"Xinjiang Torch Gas Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3771,2025-04-11,000985,中证全指,CSI All Share,603081,大丰实业,"ZHEJIANG DAFENG INDUSTRIAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3772,2025-04-11,000985,中证全指,CSI All Share,603082,北自科技,"BZS (Beijing) Technology Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3773,2025-04-11,000985,中证全指,CSI All Share,603083,剑桥科技,"CIG ShangHai CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3774,2025-04-11,000985,中证全指,CSI All Share,603085,天成自控,"Zhejiang Tiancheng Controls Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3775,2025-04-11,000985,中证全指,CSI All Share,603086,先达股份,"Shan Dong Cynda Chemical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3776,2025-04-11,000985,中证全指,CSI All Share,603087,甘李药业,Gan & Lee Pharmaceuticals,上海证券交易所,Shanghai Stock Exchange
3777,2025-04-11,000985,中证全指,CSI All Share,603088,宁波精达,"JDM JingDa Machine (Ningbo) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3778,2025-04-11,000985,中证全指,CSI All Share,603089,正裕工业,"ADD Industry(Zhejiang) CO., LTD",上海证券交易所,Shanghai Stock Exchange
3779,2025-04-11,000985,中证全指,CSI All Share,603090,宏盛股份,"Wuxi Hongsheng Heat Exchanger Manufacturing Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3780,2025-04-11,000985,中证全指,CSI All Share,603093,南华期货,"NANHUA FUTURES CO.,LTD",上海证券交易所,Shanghai Stock Exchange
3781,2025-04-11,000985,中证全指,CSI All Share,603095,越剑智能,"Zhejiang Yuejian Intelligent Equipment Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3782,2025-04-11,000985,中证全指,CSI All Share,603096,新经典,Thinkingdom Media Group Ltd.,上海证券交易所,Shanghai Stock Exchange
3783,2025-04-11,000985,中证全指,CSI All Share,603097,江苏华辰,"Jiangsu Huachen Transformer Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3784,2025-04-11,000985,中证全指,CSI All Share,603098,森特股份,"CENTER INTERNATIONAL GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3785,2025-04-11,000985,中证全指,CSI All Share,603099,长白山,"Changbai Mountain Tourism Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3786,2025-04-11,000985,中证全指,CSI All Share,603100,川仪股份,"CHONGQING CHUANYIAUTOMATION CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3787,2025-04-11,000985,中证全指,CSI All Share,603101,汇嘉时代,"Xinjiang Winka Times Department Store Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3788,2025-04-11,000985,中证全指,CSI All Share,603102,百合股份,"Weihai Baihe Biology Technological Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3789,2025-04-11,000985,中证全指,CSI All Share,603103,横店影视,"HENGDIAN ENTERTAINMENT CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3790,2025-04-11,000985,中证全指,CSI All Share,603105,芯能科技,"Zhejiang Sunoren Solar Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3791,2025-04-11,000985,中证全指,CSI All Share,603106,恒银科技,"Cashway Fintech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3792,2025-04-11,000985,中证全指,CSI All Share,603107,上海汽配,"Shanghai Automobile Air-Conditioner Accessories Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3793,2025-04-11,000985,中证全指,CSI All Share,603108,润达医疗,"Shanghai Runda Medical Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3794,2025-04-11,000985,中证全指,CSI All Share,603109,神驰机电,"SENCI ELECTRIC MACHINERY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3795,2025-04-11,000985,中证全指,CSI All Share,603110,东方材料,"New East New Materials Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3796,2025-04-11,000985,中证全指,CSI All Share,603111,康尼机电,"Nanjing Kangni Mechanical&Electrical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3797,2025-04-11,000985,中证全指,CSI All Share,603112,华翔股份,"Shanxi Huaxiang Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3798,2025-04-11,000985,中证全指,CSI All Share,603113,金能科技,"JINNENG SCIENCE&TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3799,2025-04-11,000985,中证全指,CSI All Share,603115,海星股份,"Nantong Haixing Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3800,2025-04-11,000985,中证全指,CSI All Share,603116,红蜻蜓,"ZHEJIANG RED DRAGONFLY FOOTWEAR CO., LTD.",上海证券交易所,Shanghai Stock Exchange
